qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version
142512,gpt35_raw,"or(1, 2).
exist(3, 0, bike, color, black).
exist(4, 0, skateboard, color, black).
end(2).
",asp_flat,random,1,False,v1
142512,gpt35,,asp_flat,random,1,False,v1
122286,gpt35_raw,"query(0) :- exist(1, 0), relate(2, 0, man, in, subject), relate(3, 0, train_car, in, location), relate(4, 2, reading, activity, subject), relate(5, 4, newspaper, read_by, subject), end(-1).
",asp_flat,random,1,False,v1
122286,gpt35,,asp_flat,random,1,False,v1
122371,gpt35_raw,"scene(0).
select(1, 0, photo).
choose_attr(2, 1, side).
relate(3, 1, lock, on, object).
end(3).
",asp_flat,random,1,False,v1
122371,gpt35,,asp_flat,random,1,False,v1
122376,gpt35_raw,"exist(1, 0, person).
exist(2, 0, shirt).
relate(3, 1, left, 0).
relate(4, 2, wear, 1).
select(5, 4, girl).
relate(6, 5, left, 0).
unique(7, 6).
verify_rel(8, 5, 4).
query(9, 8, name).
end(8).
",asp_flat,random,1,False,v1
122376,gpt35,,asp_flat,random,1,False,v1
122496,gpt35_raw,"query(2, 1, name, X).
end(0).
",asp_flat,random,1,False,v1
122496,gpt35,error,asp_flat,random,1,False,v1
122495,gpt35_raw,"scene(0).
exist(1, vehicle).
query(2, 1, name).
end(2).
",asp_flat,random,1,False,v1
122495,gpt35,,asp_flat,random,1,False,v1
122312,gpt35_raw,"query(0, 1, man, holding, Object).
scene(1).
select(2, 1, train_car).
relate(3, 2, man, in, subject).
exist(4, 3).
end(4).
",asp_flat,random,1,False,v1
122312,gpt35,error,asp_flat,random,1,False,v1
041477,gpt35_raw,"query(0, 1, name) :-
    scene(0),
    select(2, 0, person),
    relate(3, 2, clothing, wears, object),
    relate(4, 2, clothing, is_shorts, object),
    unique(5, 4),
    end(-1).
",asp_flat,random,5,False,v1
041477,gpt35,,asp_flat,random,5,False,v1
041438,gpt35_raw,"scene(0).
select(1, 0, logo).
select(2, 0, roof).
all_different(3, 1, 2, color).
end(3).
",asp_flat,random,5,False,v1
041438,gpt35,,asp_flat,random,5,False,v1
041529,gpt35_raw,"scene(0).
select(1, 0, fence).
exist(2, 1).
scene(3).
select(4, 3, frisbee).
exist(5, 4).
and(6, 2, 5).
end(6).
",asp_flat,random,5,False,v1
041529,gpt35,no,asp_flat,random,5,False,v1
041480,gpt35_raw,"scene(0).
select(1, 0, man).
scene(2).
select(3, 2, frisbee).
select(4, 2, man).
unique(5, 4).
choose_rel(6, 3, 5, right).
query(7, 4, glasses).
end(7).
",asp_flat,random,5,False,v1
041480,gpt35,,asp_flat,random,5,False,v1
041544,gpt35_raw,"scene(0).
select(1, 0, frisbee).
query(2, 1, color).
end(2).
",asp_flat,random,5,False,v1
041544,gpt35,,asp_flat,random,5,False,v1
041499,gpt35_raw,"scene(0).
select(1, 0, shorts).
query(2, 1, color).
end(2).
",asp_flat,random,5,False,v1
041499,gpt35,,asp_flat,random,5,False,v1
142457,gpt35_raw,"scene(0).
select(1, 0, shelf).
unique(2, 1).
choose_attr(3, 2, hposition, right, left).
end(3).
",asp_flat,random,5,False,v1
142457,gpt35,left,asp_flat,random,5,False,v1
142471,gpt35_raw,"or(
  and(
    scene(0), 
    select(1, 0, girl),
    relate(2, 1, hair, of, subject),
    verify_rel(3, 2, color, brown),
    exist(4, 3),
    end(4)
  ),
  and(
    scene(0), 
    select(1, 0, girl),
    relate(2, 1, hair, of, subject),
    verify_rel(3, 2, color, blond),
    exist(4, 3),
    end(4)
  )
).end(-1).
",asp_flat,random,5,False,v1
142471,gpt35,,asp_flat,random,5,False,v1
142512,gpt35_raw,"
scene(0).
select(1, 0, bike).
filter(2, 1, color, black).
exist(3, 2).
scene(4).
select(5, 4, skateboard).
filter(6, 5, color, black).
exist(7, 6).
or(8, 3, 7).
end(8).
",asp_flat,random,5,False,v1
142512,gpt35,no,asp_flat,random,5,False,v1
122286,gpt35_raw,"scene(0).
select(1, 0, man).
relate(2, 1, train_car, in, subject).
relate(3, 1, newspaper, reading, object).
exist(4, 3).
end(4).
",asp_flat,random,5,False,v1
122286,gpt35,no,asp_flat,random,5,False,v1
041477,gpt35_raw,"query(X, wears(X, shorts)).end(-1).
",asp_flat,jaccard,1,False,v1
041477,gpt35,error,asp_flat,jaccard,1,False,v1
041438,gpt35_raw,"unique(Color) :-
    choose_attr(logo, Color),
    choose_attr(roof, RoofColor),
    negate(relate(Color, equals, RoofColor)).end(-1).
",asp_flat,jaccard,1,False,v1
041438,gpt35,,asp_flat,jaccard,1,False,v1
041529,gpt35_raw,"
select(X, picture),
scene(X, fence),
scene(X, frisbee).

```end(0).
",asp_flat,jaccard,1,False,v1
041529,gpt35,error,asp_flat,jaccard,1,False,v1
041480,gpt35_raw,"query(X) :- relate(X, man), relate(X, frisbee), relate(X, right,Y), choose_attr(X, glasses).
```end(0).
",asp_flat,jaccard,1,False,v1
041480,gpt35,error,asp_flat,jaccard,1,False,v1
041544,gpt35_raw,"query(object_color(frisbee, Color)).
```end(0).
",asp_flat,jaccard,1,False,v1
041544,gpt35,error,asp_flat,jaccard,1,False,v1
041499,gpt35_raw,"query(color(X,shorts))
```end(-1).
",asp_flat,jaccard,1,False,v1
041499,gpt35,error,asp_flat,jaccard,1,False,v1
142457,gpt35_raw,"select(side,S):-scene(shelf),choose_attr(side,shelf,S).
```end(0).
",asp_flat,jaccard,1,False,v1
142457,gpt35,error,asp_flat,jaccard,1,False,v1
142471,gpt35_raw,"query(query1).
select(girl, X) :- object(girl, X).
select(hair, Y) :- attribute(hair, Y).
relate(girl, has, hair).
verify_rel(girl, has, hair, Y) :- attribute(hair, Y).
or(brown, blond).
```
end(5).
",asp_flat,jaccard,1,False,v1
142471,gpt35,error,asp_flat,jaccard,1,False,v1
142512,gpt35_raw,"or(select(X,bike([color=black]),skateboard())).end(-1).
",asp_flat,jaccard,1,False,v1
142512,gpt35,error,asp_flat,jaccard,1,False,v1
122286,gpt35_raw,"query(reading(man, newspaper) : in(man, train_car)).end(-1).
",asp_flat,jaccard,1,False,v1
122286,gpt35,error,asp_flat,jaccard,1,False,v1
041477,gpt35_raw,"scene(0).
select(1, 0, shorts).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).
",asp_flat,jaccard,5,False,v1
041477,gpt35,man,asp_flat,jaccard,5,False,v1
041438,gpt35_raw,"scene(0).
select(1, 0, logo).
scene(2).
select(3, 2, roof).
unique(4, 1).
unique(5, 3).
two_different(6, 4, 5, color).
end(6).
",asp_flat,jaccard,5,False,v1
041438,gpt35,yes,asp_flat,jaccard,5,False,v1
041529,gpt35_raw,"query(0) :- 
    scene(0),
    select(1, 0, fence),
    exist(2, 1),
    scene(3),
    select(4, 3, frisbee),
    exist(5, 4),
    and(6, 2, 5),
    end(-1).
",asp_flat,jaccard,5,False,v1
041529,gpt35,,asp_flat,jaccard,5,False,v1
041480,gpt35_raw,"scene(0).
select(1, 0, frisbee).
relate(2, 1, man, to_the_right_of, subject).
relate(3, 2, glasses, worn_by, object).
exist(4, 3).
end(4).
",asp_flat,jaccard,5,False,v1
041480,gpt35,no,asp_flat,jaccard,5,False,v1
041544,gpt35_raw,"scene(0).
select(1, 0, frisbee).
unique(2, 1).
query(3, 2, color).
end(3).
",asp_flat,jaccard,5,False,v1
041544,gpt35,,asp_flat,jaccard,5,False,v1
041499,gpt35_raw,"scene(0).
select(1, 0, shorts).
unique(2, 1).
query(3, 2, color).
end(3).
",asp_flat,jaccard,5,False,v1
041499,gpt35,,asp_flat,jaccard,5,False,v1
142457,gpt35_raw,"scene(0).
select(1, 0, shelf).
unique(2, 1).
choose_attr(3, 2, hposition, right, left).
end(3).
",asp_flat,jaccard,5,False,v1
142457,gpt35,left,asp_flat,jaccard,5,False,v1
142471,gpt35_raw,"scene(0).
select(1, 0, girl).
select(2, 0, hair).
unique(3, 2).
choose_attr(4, 3, color, brown, blond).
end(4).
",asp_flat,jaccard,5,False,v1
142471,gpt35,brown,asp_flat,jaccard,5,False,v1
142512,gpt35_raw,"scene(0).
select(1, 0, bike).
filter(2, 1, color, black).
exist(3, 2).
scene(4).
select(5, 4, skateboard).
filter(6, 5, color, black).
exist(7, 6).
or(8, 3, 7).
end(8).
",asp_flat,jaccard,5,False,v1
142512,gpt35,no,asp_flat,jaccard,5,False,v1
122286,gpt35_raw,"scene(0).
select(1, 0, train_car).
relate(2, 1, man, in, subject).
verify_rel(3, 2, newspaper, holding, subject).
end(3).
",asp_flat,jaccard,5,False,v1
122286,gpt35,no,asp_flat,jaccard,5,False,v1
041477,gpt35_raw,"query(unique(relate_any(select(scene(), wearing), wears, shorts)), name)",asp_nested,random,1,False,v1
041477,gpt35,,asp_nested,random,1,False,v1
041438,gpt35_raw,"
Here is the corresponding Answer Set Program:
```
verify_rel(select(scene(), logo), select(scene(), roof), different(color))",asp_nested,random,1,False,v1
041438,gpt35,error,asp_nested,random,1,False,v1
041529,gpt35_raw,"exist(intersect(select(scene(), fences), select(scene(), frisbees)))",asp_nested,random,1,False,v1
041529,gpt35,no,asp_nested,random,1,False,v1
041480,gpt35_raw,"Relate(man, right, frisbee)",asp_nested,random,1,False,v1
041480,gpt35,error,asp_nested,random,1,False,v1
041544,gpt35_raw,"query(select(scene(), color_of, frisbee), color)",asp_nested,random,1,False,v1
041544,gpt35,,asp_nested,random,1,False,v1
041499,gpt35_raw,"query(select(scene(), shorts, Color))",asp_nested,random,1,False,v1
041499,gpt35,error,asp_nested,random,1,False,v1
142457,gpt35_raw,"choose_attr(unique(select(scene(), shelf)), hposition, right, left)",asp_nested,random,1,False,v1
142457,gpt35,left,asp_nested,random,1,False,v1
142471,gpt35_raw,"or(verify_rel(select(scene(), hair, girl), color, brown), verify_rel(select(scene(), hair, girl), color, blond))",asp_nested,random,1,False,v1
142471,gpt35,no,asp_nested,random,1,False,v1
142512,gpt35_raw,"or(verify_rel(exist(object, and(relate(select(scene(), object), color, black), or(relate(select(scene(), object), type, bike), relate(select(scene(), object), type, skateboard)))), name), verify_rel(exist(object, and(relate(select(scene(), object), color, black), relate(select(scene(), object), type, bike))), name), verify_rel(exist(object, and(relate(select(scene(), object), color, black), relate(select(scene(), object), type, skateboard))), name))",asp_nested,random,1,False,v1
142512,gpt35,,asp_nested,random,1,False,v1
122286,gpt35_raw,"query(select(relate(scene(),man,_),in(train car)),and(relate(scene(),man,_),relate(scene(),man,reading(a(newspaper)))).",asp_nested,random,1,False,v1
122286,gpt35,error,asp_nested,random,1,False,v1
041477,gpt35_raw,"exist(select(scene(), all_different(wear, shorts, person)))",asp_nested,random,5,False,v1
041477,gpt35,no,asp_nested,random,5,False,v1
041438,gpt35_raw,"query(verify_rel(select(scene(), logo), roof, different_in_color_than))",asp_nested,random,5,False,v1
041438,gpt35,,asp_nested,random,5,False,v1
041529,gpt35_raw,"and(exist(select(scene(), fence)), exist(select(scene(), frisbee)))",asp_nested,random,5,False,v1
041529,gpt35,no,asp_nested,random,5,False,v1
041480,gpt35_raw,"query(relate(select(scene(), frisbee), man, to_the_right_of, subject) and relate(select(scene(), frisbee), man, wears, glasses))",asp_nested,random,5,False,v1
041480,gpt35,error,asp_nested,random,5,False,v1
041544,gpt35_raw,"query(unique(relate(select(scene(), frisbee), color, of, object)))",asp_nested,random,5,False,v1
041544,gpt35,,asp_nested,random,5,False,v1
041499,gpt35_raw,"query(unique(filter(select(scene()), clothing, shorts)), color)",asp_nested,random,5,False,v1
041499,gpt35,,asp_nested,random,5,False,v1
142457,gpt35_raw,"query(or(relate(select(scene(), shelf), side, right), relate(select(scene(), shelf), side, left)), position)",asp_nested,random,5,False,v1
142457,gpt35,,asp_nested,random,5,False,v1
142471,gpt35_raw,"negate(choose_attr(unique(relate(select(scene()), girl, hair, of, subject)), color, brown), 
  negate(choose_attr(unique(relate(select(scene()), girl, hair, of, subject)), color, blond)))",asp_nested,random,5,False,v1
142471,gpt35,,asp_nested,random,5,False,v1
142512,gpt35_raw,"or(negate(exist(select(scene(), bike, color, black))), negate(exist(select(scene(), skateboard, color, black))))",asp_nested,random,5,False,v1
142512,gpt35,no,asp_nested,random,5,False,v1
122286,gpt35_raw,"negate(negate(relate(select(scene(), man), train_car, in, object), reading, newspaper, verb))",asp_nested,random,5,False,v1
122286,gpt35,,asp_nested,random,5,False,v1
041477,gpt35_raw,"query(wears(X, shorts))",asp_nested,jaccard,1,False,v1
041477,gpt35,error,asp_nested,jaccard,1,False,v1
041438,gpt35_raw,"unique(A, logo_color)",asp_nested,jaccard,1,False,v1
041438,gpt35,error,asp_nested,jaccard,1,False,v1
041529,gpt35_raw,"query(scene(X), and(relate(X, fence), relate(X, frisbee)))",asp_nested,jaccard,1,False,v1
041529,gpt35,error,asp_nested,jaccard,1,False,v1
041480,gpt35_raw,"query(man(X), right(X, frisbee), wears_glasses(X))",asp_nested,jaccard,1,False,v1
041480,gpt35,error,asp_nested,jaccard,1,False,v1
041544,gpt35_raw,"query(color(X), frisbee(X))",asp_nested,jaccard,1,False,v1
041544,gpt35,error,asp_nested,jaccard,1,False,v1
041499,gpt35_raw,"choose_attr(shorts, color, Color)",asp_nested,jaccard,1,False,v1
041499,gpt35,error,asp_nested,jaccard,1,False,v1
142457,gpt35_raw,"query(side(shelf, right))",asp_nested,jaccard,1,False,v1
142457,gpt35,,asp_nested,jaccard,1,False,v1
142471,gpt35_raw,"query(Girl, hair_color_brown)",asp_nested,jaccard,1,False,v1
142471,gpt35,error,asp_nested,jaccard,1,False,v1
142512,gpt35_raw,"query(X, (exist(Y, (bike(X) and color(X, black))) or exist(Z, (skateboard(Z) and color(Z, black)))))",asp_nested,jaccard,1,False,v1
142512,gpt35,error,asp_nested,jaccard,1,False,v1
122286,gpt35_raw,"query(scene(man), scene(train_car), relate(man, in, train_car), relate(man, reading, newspaper))",asp_nested,jaccard,1,False,v1
122286,gpt35,,asp_nested,jaccard,1,False,v1
041477,gpt35_raw,"query(unique(relate(select(scene(), shorts), person, wearing, subject)), name)",asp_nested,jaccard,5,False,v1
041477,gpt35,man,asp_nested,jaccard,5,False,v1
041438,gpt35_raw,"two_different(unique(select(scene(), logo)), unique(select(scene(), roof)), color)",asp_nested,jaccard,5,False,v1
041438,gpt35,yes,asp_nested,jaccard,5,False,v1
041529,gpt35_raw,"and(exist(select(scene(), fence)), exist(select(scene(), frisbee)))",asp_nested,jaccard,5,False,v1
041529,gpt35,no,asp_nested,jaccard,5,False,v1
041480,gpt35_raw,"verify_rel(unique(select(scene(), frisbee)), man, to_the_right_of, object)",asp_nested,jaccard,5,False,v1
041480,gpt35,no,asp_nested,jaccard,5,False,v1
041544,gpt35_raw,"query(unique(select(scene(), frisbee)), color)",asp_nested,jaccard,5,False,v1
041544,gpt35,,asp_nested,jaccard,5,False,v1
041499,gpt35_raw,"query(unique(select(scene(), shorts)), color)",asp_nested,jaccard,5,False,v1
041499,gpt35,,asp_nested,jaccard,5,False,v1
142457,gpt35_raw,"choose_attr(unique(select(scene(), shelf)), hposition, right, left)",asp_nested,jaccard,5,False,v1
142457,gpt35,left,asp_nested,jaccard,5,False,v1
142471,gpt35_raw,"choose_attr(unique(relate(select(scene(), girl), hair, have, subject)), color, brown, blond)",asp_nested,jaccard,5,False,v1
142471,gpt35,,asp_nested,jaccard,5,False,v1
142512,gpt35_raw,"or(exist(filter(select(scene(), bike), color, black)), exist(filter(select(scene(), skateboard), color, black)))",asp_nested,jaccard,5,False,v1
142512,gpt35,no,asp_nested,jaccard,5,False,v1
122286,gpt35_raw,"query(relate(select(scene()),reading,object), newspaper)",asp_nested,jaccard,5,False,v1
122286,gpt35,,asp_nested,jaccard,5,False,v1
041477,gpt35_raw,select([],gqa,random,1,False,v1
041477,gpt35,,gqa,random,1,False,v1
041438,gpt35_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'logo (id)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'color,c (id)'}, {'operation': 'select', 'dependencies': [], 'argument': 'roof (id)'}, {'operation': 'relate', 'dependencies': [2], 'argument': 'color,c (id)'}, {'operation': 'different', 'dependencies': [1, 3]}]",gqa,random,1,False,v1
041438,gpt35,,gqa,random,1,False,v1
041529,gpt35_raw,,gqa,random,1,False,v1
041529,gpt35,,gqa,random,1,False,v1
041480,gpt35_raw,"The corresponding program for the question ""Does the man to the right of the frisbee wear glasses?"" is:

[{'operation': 'select', 'dependencies': [], 'argument': 'frisbee (3748539)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'man,to the right of,s (3748542)'}, {'operation': 'verify', 'dependencies': [1], 'argument': 'wear glasses'}]",gqa,random,1,False,v1
041480,gpt35,,gqa,random,1,False,v1
041544,gpt35_raw,"[
    {'operation': 'select', 'dependencies': [], 'argument': 'frisbee'},
    {'operation': 'query', 'dependencies': [0], 'argument': 'color'}
]",gqa,random,1,False,v1
041544,gpt35,,gqa,random,1,False,v1
041499,gpt35_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'shorts (724507)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'color (724512)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,random,1,False,v1
041499,gpt35,,gqa,random,1,False,v1
142457,gpt35_raw,"[
  {'operation': 'select', 'dependencies': [], 'argument': 'shelf (3748566)'},
  {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}
]",gqa,random,1,False,v1
142457,gpt35,,gqa,random,1,False,v1
142471,gpt35_raw,"[
    {""operation"": ""select"", ""dependencies"": [], ""argument"": ""girl (227262)""},
    {""operation"": ""relate"", ""dependencies"": [0], ""argument"": ""hair,color,o (227266)""},
    {""operation"": ""choose"", ""dependencies"": [1], ""arguments"": [""brown"", ""blond""]}
]",gqa,random,1,False,v1
142471,gpt35,,gqa,random,1,False,v1
142512,gpt35_raw,,gqa,random,1,False,v1
142512,gpt35,,gqa,random,1,False,v1
122286,gpt35_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'man'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'in the train car'}, {'operation': 'select', 'dependencies': [], 'argument': 'newspaper (155388)'}, {'operation': 'relate', 'dependencies': [2], 'argument': 'reading'}, {'operation': 'exist', 'dependencies': [3], 'argument': '?'}]",gqa,random,1,False,v1
122286,gpt35,,gqa,random,1,False,v1
041477,gpt35_raw,"[{""operation"": ""select"", ""dependencies"": [], ""argument"": ""person""},
 {""operation"": ""select"", ""dependencies"": [], ""argument"": ""shorts""},
 {""operation"": ""relate"", ""dependencies"": [0, 1], ""argument"": ""wear,,""},
 {""operation"": ""query"", ""dependencies"": [2], ""argument"": ""name""}]",gqa,random,5,False,v1
041477,gpt35,,gqa,random,5,False,v1
041438,gpt35_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'logo (1607387)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,different in color,roof (1607392)'}]",gqa,random,5,False,v1
041438,gpt35,,gqa,random,5,False,v1
041529,gpt35_raw,,gqa,random,5,False,v1
041529,gpt35,,gqa,random,5,False,v1
041480,gpt35_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'frisbee (120394)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'man,to the right of,s (120392)'}, {'operation': 'verify attribute', 'dependencies': [1], 'argument': 'glasses'}]",gqa,random,5,False,v1
041480,gpt35,,gqa,random,5,False,v1
041544,gpt35_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'frisbee (3746727)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'color'}]",gqa,random,5,False,v1
041544,gpt35,,gqa,random,5,False,v1
041499,gpt35_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'shorts (735212)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'color,o (735215)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,random,5,False,v1
